seq_len,total,ratio
11,11,0.000
13,16,18.750
17,25,32.000
19,25,24.000
24,25,4.000
34,35,2.857
36,37,2.703
39,40,2.500
43,50,14.000
50,66,24.242
53,66,19.697
58,71,18.310
61,71,14.085
62,71,12.676
66,79,16.456
67,79,15.190
69,82,15.854
70,82,14.634
74,90,17.778
76,90,15.556
78,90,13.333
83,95,12.632
87,112,22.321
92,112,17.857
97,112,13.393
98,112,12.500
102,129,20.930
106,129,17.829
111,138,19.565
116,138,15.942
118,138,14.493
119,139,14.388
124,155,20.000
128,155,17.419
131,155,15.484
136,172,20.930
140,172,18.605
143,172,16.860
145,174,16.667
150,194,22.680
154,194,20.619
159,194,18.041
163,198,17.677
169,205,17.561
174,217,19.816
177,217,18.433
179,217,17.512
183,217,15.668
188,226,16.814
192,239,19.665
198,239,17.155
206,247,16.599
212,264,19.697
217,264,17.803
220,264,16.667
221,264,16.288
226,271,16.605
230,280,17.857
236,283,16.608
238,283,15.901
244,285,14.386
245,286,14.336
250,305,18.033
254,305,16.721
255,305,16.393
256,305,16.066
257,305,15.738
261,305,14.426
266,322,17.391
270,322,16.149
275,332,17.169
278,332,16.265
284,340,16.471
286,341,16.129
291,348,16.379
296,354,16.384
301,358,15.922
306,363,15.702
311,380,18.158
314,380,17.368
316,380,16.842
320,380,15.789
323,380,15.000
329,386,14.767
333,393,15.267
337,403,16.377
339,403,15.881
342,403,15.136
346,418,17.225
350,418,16.268
354,418,15.311
357,425,16.000
362,436,16.972
366,436,16.055
374,454,17.621
378,454,16.740
383,463,17.279
385,463,16.847
389,463,15.983
393,464,15.302
398,473,15.856
403,485,16.907
404,485,16.701
408,487,16.222
412,497,17.103
416,502,17.131
420,502,16.335
421,502,16.135
427,518,17.568
431,521,17.274
435,521,16.507
439,527,16.698
442,527,16.129
447,541,17.375
449,541,17.006
455,541,15.896
459,545,15.780
464,560,17.143
469,562,16.548
470,562,16.370
472,562,16.014
479,580,17.414
482,580,16.897
486,581,16.351
489,584,16.267
495,597,17.085
500,598,16.388
507,616,17.695
508,616,17.532
509,616,17.370
510,616,17.208
511,616,17.045
seq_len,total,ratio
11,11,0.000
15,26,42.308
19,37,48.649
23,37,37.838
35,41,14.634
42,59,28.814
45,59,23.729
52,69,24.638
53,69,23.188
57,69,17.391
59,69,14.493
64,86,25.581
66,86,23.256
71,86,17.442
76,93,18.280
78,93,16.129
82,102,19.608
85,102,16.667
86,102,15.686
87,103,15.534
92,120,23.333
96,120,20.000
100,120,16.667
106,122,13.115
108,124,12.903
115,140,17.857
123,148,16.892
131,148,11.486
seq_len,total,ratio
11,11,0.000
13,16,18.750
