seq_len,total,ratio
391,403,2.978
397,407,1.966
402,414,2.899
407,425,4.235
409,437,5.950
415,426,2.582
417,430,2.326
422,434,2.765
433,442,2.036
435,457,3.720
436,455,3.297
443,448,1.116
448,460,2.609
451,469,3.412
453,469,2.772
454,468,2.350
458,473,3.171
459,482,3.942
462,485,4.536
468,477,1.677
473,489,3.272
476,490,2.449
478,505,4.752
480,495,2.626
483,501,2.595
487,497,2.012
492,503,2.187
495,514,3.502
497,519,3.854
502,513,2.144
510,523,1.721
512,525,2.095
seq_len,total,ratio
11,11,0.000
13,22,31.818
16,28,39.286
20,29,31.034
35,41,14.634
38,49,18.367
41,56,25.000
47,60,21.667
48,65,20.000
51,69,20.290
54,69,20.290
59,77,23.377
60,86,25.581
61,78,15.385
63,93,30.108
68,91,25.275
72,97,22.680
75,101,22.772
76,98,17.347
81,101,18.812
88,102,13.725
93,109,14.679
97,123,21.138
102,128,20.312
106,131,19.084
110,146,24.658
112,147,21.088
113,147,21.088
114,147,19.048
120,154,21.429
123,150,17.333
128,158,18.354
130,158,16.456
135,164,17.073
142,157,8.917
147,164,10.366
152,167,8.383
155,179,12.291
156,172,6.395
159,178,8.427
162,177,5.085
165,181,7.735
171,182,6.044
177,192,7.812
186,193,2.591
193,203,4.926
196,210,0.000
201,215,6.512
210,219,3.653
213,224,2.232
216,230,5.652
221,239,7.531
228,240,5.000
232,253,7.905
235,254,5.906
240,254,5.512
243,261,6.513
244,265,6.415
249,263,5.323
254,278,8.273
256,270,1.111
261,274,3.650
264,283,5.654
269,280,3.214
273,287,4.878
276,294,5.442
281,300,6.333
287,301,3.987
289,309,4.854
293,316,7.278
297,322,7.764
307,322,4.658
313,331,5.438
316,337,3.858
319,334,3.593
325,333,2.402
330,343,3.790
336,353,4.816
339,368,7.337
341,361,4.432
346,364,4.945
349,377,6.897
350,371,3.504
352,375,4.800
357,371,3.774
359,374,2.941
365,385,4.935
369,385,4.156
374,394,4.822
380,400,5.000
383,404,4.950
391,407,3.686
397,410,3.171
402,425,5.412
403,426,4.460
405,429,4.429
410,427,3.981
416,428,2.804
422,435,2.529
429,441,2.494
431,455,4.615
433,454,3.524
436,451,2.882
439,458,3.493
442,453,1.987
459,459,0.000
471,475,0.842
481,489,1.431
498,498,0.000
515,515,0.000
seq_len,total,ratio
11,11,0.000
13,24,37.500
17,29,41.379
19,38,42.105
34,36,2.778
36,50,20.000
41,52,21.154
48,61,21.311
52,72,25.000
57,77,25.974
60,78,19.231
63,86,23.256
65,85,20.000
70,92,23.913
74,95,22.105
78,99,21.212
82,109,24.771
85,116,25.862
93,111,16.216
96,121,19.835
98,119,15.126
103,115,10.435
107,128,14.844
112,123,8.943
116,135,12.593
seq_len,total,ratio
11,11,0.000
16,31,48.387
20,32,37.500
33,37,10.811
35,48,22.917
38,50,20.000
42,55,23.636
47,65,27.692
53,74,28.378
61,74,17.568
64,80,15.000
66,88,22.727
71,88,19.318
74,100,25.000
75,99,20.202
79,104,24.038
83,104,20.192
85,117,24.786
86,113,20.354
90,114,21.053
91,115,18.261
95,126,23.810
99,131,24.427
103,145,28.276
105,145,25.517
108,141,22.695
113,139,18.705
117,149,20.805
118,149,18.121
122,161,24.224
125,173,26.590
128,169,22.485
133,163,17.178
135,173,20.231
139,174,19.540
144,175,17.714
146,184,18.478
149,187,18.717
155,188,17.553
156,189,15.344
165,188,12.234
169,194,11.856
176,197,10.152
177,197,7.614
seq_len,total,ratio
11,11,0.000
13,28,46.429
17,31,45.161
22,36,33.333
31,42,23.810
35,48,25.000
37,57,29.825
41,53,22.642
46,65,29.231
48,70,27.143
55,66,16.667
61,74,17.568
65,81,17.284
72,87,17.241
76,89,14.607
82,100,18.000
84,112,22.321
92,101,8.911
95,114,12.281
100,108,7.407
107,115,6.957
109,124,8.871
111,135,14.815
113,124,7.258
117,125,6.400
120,137,8.759
122,138,8.696
125,143,11.888
128,143,9.091
129,143,6.993
134,152,11.184
140,147,4.762
142,167,13.174
148,161,8.075
150,176,11.932
156,169,7.692
159,176,9.091
164,181,7.735
166,181,4.972
167,184,5.978
168,185,7.027
172,186,5.376
177,189,4.233
183,190,1.053
189,203,6.897
192,212,8.019
199,214,6.542
201,221,5.882
seq_len,total,ratio
11,11,0.000
13,24,37.500
17,31,45.161
22,36,33.333
31,43,25.581
35,48,25.000
37,60,33.333
41,53,22.642
46,62,25.806
47,71,29.577
50,69,24.638
52,76,26.316
57,69,15.942
61,73,16.438
63,81,18.519
64,79,12.658
67,82,15.854
72,88,17.045
76,93,18.280
82,103,20.388
87,104,16.346
88,105,12.381
93,107,13.084
98,122,19.672
99,123,17.073
103,124,16.935
106,135,19.259
110,138,19.565
115,139,16.547
121,134,9.701
122,142,11.972
126,148,14.865
131,153,14.379
136,159,14.465
142,163,12.883
145,175,14.857
146,169,10.059
147,176,14.205
151,182,17.033
159,182,12.637
160,183,9.836
165,187,11.765
169,196,13.265
173,191,9.424
178,206,13.592
187,208,9.615
189,214,9.813
194,207,5.797
199,215,6.512
204,223,8.072
209,223,5.381
212,231,6.061
217,230,5.652
224,238,5.882
225,239,4.603
230,248,7.258
234,264,10.227
235,254,5.512
239,258,7.364
248,262,4.580
250,263,3.422
252,268,4.851
256,268,3.731
261,270,3.333
263,282,5.319
269,283,4.947
273,291,5.155
281,293,4.096
286,304,5.921
290,314,7.325
291,317,6.309
296,319,7.210
304,323,5.882
309,334,7.485
313,346,9.249
314,345,7.826
316,349,8.596
321,346,7.225
327,348,6.034
336,351,4.274
338,363,6.336
339,364,5.769
344,365,5.753
345,370,5.676
349,372,5.376
352,372,4.839
356,379,6.069
358,389,7.455
365,391,6.394
367,397,6.801
373,390,4.359
379,403,5.955
383,411,6.813
385,423,8.511
389,425,8.471
392,432,8.796
394,430,7.442
400,432,6.944
405,433,6.467
410,435,5.747
415,449,7.572
420,452,7.080
424,464,8.621
428,464,7.759
436,464,5.172
443,465,4.731
446,466,3.863
452,472,4.025
453,478,4.603
458,482,4.979
462,492,6.098
467,501,6.786
470,501,5.389
475,502,5.378
480,504,4.762
484,514,5.642
488,525,7.048
497,525,5.333
500,531,5.461
504,529,4.537
508,534,4.869
513,545,5.321
seq_len,total,ratio
11,11,0.000
13,22,31.818
17,28,39.286
19,36,38.889
21,33,24.242
34,37,5.405
38,48,16.667
41,53,18.868
42,52,11.538
46,56,16.071
49,63,17.460
51,64,17.188
56,65,13.846
60,75,20.000
63,85,22.353
65,83,18.072
71,83,14.458
77,98,21.429
78,99,17.172
82,101,18.812
87,112,22.321
92,127,27.559
95,130,24.615
101,127,20.472
106,138,23.188
113,143,20.979
118,152,20.395
123,145,15.172
128,158,18.987
132,162,18.519
141,165,14.545
143,176,17.614
145,176,15.909
149,173,13.873
155,175,11.429
159,179,11.173
160,190,13.684
165,189,12.698
172,202,14.851
174,209,15.789
176,206,13.592
179,204,10.294
185,204,9.314
192,215,10.698
193,224,12.054
198,227,12.775
203,229,11.354
204,230,9.130
208,235,11.489
211,243,12.757
218,246,10.976
223,246,9.350
224,247,7.287
228,251,8.367
233,260,10.000
238,260,8.462
251,260,3.462
253,266,3.008
257,273,5.495
259,283,7.067
264,276,4.348
267,286,5.245
274,289,4.498
281,286,1.748
289,306,5.556
293,309,3.883
298,314,4.459
302,317,4.416
303,322,4.037
307,324,5.247
312,333,6.006
315,335,5.373
318,338,5.325
324,339,4.425
329,346,4.913
332,360,7.222
334,356,5.056
337,359,5.292
342,357,3.641
345,370,6.216
347,369,4.607
350,373,5.362
352,367,2.452
357,374,4.545
363,382,4.974
371,383,3.133
377,398,5.276
382,406,5.911
384,417,7.194
390,409,4.156
396,412,3.883
400,420,4.762
403,420,3.333
409,427,4.215
414,427,2.108
419,439,4.556
423,440,3.864
427,450,5.111
433,464,6.681
439,464,4.957
440,464,4.310
442,472,5.720
446,471,5.308
455,472,3.602
460,483,4.555
462,482,3.320
465,488,3.893
475,484,1.860
476,485,0.825
480,496,3.226
482,504,3.770
486,503,3.380
489,513,4.288
493,519,4.624
499,512,1.953
503,516,2.326
505,516,1.550
509,524,2.863
513,533,3.377
