seq_len,total,ratio
439,467,5.996
440,468,4.701
446,467,4.497
447,468,3.632
453,469,3.412
465,476,2.311
466,481,1.247
471,494,4.656
473,496,4.032
477,500,4.200
481,500,3.600
487,503,3.181
495,507,2.367
504,517,2.515
508,538,5.576
515,540,4.630
